hex,count
82b8effffffffff,7.01637148313963
82b8e7fffffffff,22.620727952968597
82b8dffffffffff,3.3247789458561443
82b8d7fffffffff,19.373319137028275
82b8cffffffffff,1.1692099968039928
82b8c7fffffffff,19.992436074683873
82b8b7fffffffff,8.684066515177168
82b8affffffffff,717.4672043454253
82b8a7fffffffff,5.512196785759639
82b89ffffffffff,136.6695317933117
82b897fffffffff,25.33251439209554
82b88ffffffffff,74.2932085710942
82b887fffffffff,79.21236082406088
82b877fffffffff,14.76349129244088
82b86ffffffffff,941.3815487259112
82b867fffffffff,39.52381938878384
82b85ffffffffff,30.88919519225565
82b857fffffffff,8.917111577488257
82b84ffffffffff,98.80049330611358
82b847fffffffff,20.495744665094392
82b837fffffffff,104.63810948414984
82b82ffffffffff,16.342148494940645
82b827fffffffff,10.715046807054845
82b81ffffffffff,45.30346173818615
82b817fffffffff,65.12335959321362
82b80ffffffffff,8.902003650093707
82b807fffffffff,13.545501824006413
82b4effffffffff,404.86893415467097
82b4e7fffffffff,16.395553629232086
82b4cffffffffff,75.11473333373014
82b4c7fffffffff,55.66453806799501
82b4b7fffffffff,58.882168274967185
82b4affffffffff,61.641797482258035
82b487fffffffff,103.24895809198487
82b39ffffffffff,0.9846995598712057
82b377fffffffff,29620.26708076988
82b36ffffffffff,1225.8793823273033
82b367fffffffff,9464.067673233843
82b35ffffffffff,35044.33608446453
82b357fffffffff,3990.6264920797303
82b34ffffffffff,3343.5709143259123
82b347fffffffff,29557.425186992838
82b337fffffffff,10664.35176638376
82b32ffffffffff,60553.73560962658
82b327fffffffff,62002.00131812068
82b31ffffffffff,10206.8720533583
82b30ffffffffff,10715.961302665572
82b307fffffffff,15492.844679188722
82b2f7fffffffff,8528.208458227391
82b2effffffffff,180280.8415038821
82b2e7fffffffff,21005.462036946214
82b2dffffffffff,49278.5842723647
82b2cffffffffff,70082.73951093029
82b2c7fffffffff,219446.11169506944
82b29ffffffffff,19.15528238961314
82b277fffffffff,9664.093696123184
82b26ffffffffff,4988.354734217006
82b267fffffffff,48878.52190004208
82b25ffffffffff,11139.580709783115
82b257fffffffff,20871.742195445935
82b24ffffffffff,63533.114843900395
82b247fffffffff,7262.520723899985
82b22ffffffffff,342.30964615295335
82b227fffffffff,9268.068222409625
82b21ffffffffff,16857.53295812518
82b20ffffffffff,10643.731741304917
82b207fffffffff,5218.541202610486
82b0a7fffffffff,134.73941986796194
82adb7fffffffff,25530.822132797537
82adaffffffffff,1996.9258639636707
82ada7fffffffff,4901.080522212891
82ad9ffffffffff,1235.6081336110299
82ad97fffffffff,8641.515930283369
82ad8ffffffffff,1706.5566933127736
82ad87fffffffff,779.5519805879594
82ad57fffffffff,0.0
82ad37fffffffff,165767.48397504698
82ad17fffffffff,3606.0606875971616
82acd7fffffffff,2027.2789986754728
82acb7fffffffff,1122.4507939570601
82acaffffffffff,1663.3174861797986
82aca7fffffffff,12983.150018396815
82ac9ffffffffff,13944.281595959252
82ac97fffffffff,6275.734994553849
82ac8ffffffffff,24802.90739124868
82ac87fffffffff,5174.4754736343675
82ac37fffffffff,315.30561248959117
82ac17fffffffff,4860.586776446415
82ab17fffffffff,911.8936763184887
82a977fffffffff,28878.071726326667
82a96ffffffffff,18534.734387353692
82a967fffffffff,12072.670697141579
82a95ffffffffff,71705.42592416704
82a957fffffffff,57580.02003068925
82a94ffffffffff,80088.85292842913
82a947fffffffff,40330.71008120433
82a92ffffffffff,19765.77766712709
82a927fffffffff,1984.4098837842396
82a91ffffffffff,129532.99685698118
82a90ffffffffff,157989.79905371813
82a907fffffffff,15630.102416948648
82a8f7fffffffff,59624.0843777581
82a8effffffffff,19873.09855043774
82a8e7fffffffff,79238.44583063856
82a8dffffffffff,35358.54704433763
82a8d7fffffffff,24015.248358474426
82a8cffffffffff,17441.25623118145
82a8c7fffffffff,165427.71053927127
82a8b7fffffffff,81558.90817688995
82a8affffffffff,382135.3213636242
82a8a7fffffffff,363619.70655353455
82a89ffffffffff,69103.8503938139
82a897fffffffff,101129.87191619011
82a88ffffffffff,187099.56937162002
82a887fffffffff,133910.86512772486
82a877fffffffff,39184.62972329061
82a86ffffffffff,798.6709979827181
82a867fffffffff,20918.239863369636
82a85ffffffffff,6759.595352937534
82a857fffffffff,15078.111425656974
82a84ffffffffff,4231.297473896043
82a847fffffffff,28677.20500229377
82a837fffffffff,132184.88288304085
82a82ffffffffff,44554.699440261116
82a827fffffffff,107789.48698548753
82a81ffffffffff,465058.67539264046
82a817fffffffff,361244.5770435457
82a80ffffffffff,114675.44335876408
82a807fffffffff,118183.22038104056
82a7b7fffffffff,4.683968970622873
82a7affffffffff,45.62953265161567
82a7a7fffffffff,47.63604204902101
82a79ffffffffff,147.26209171415908
82a797fffffffff,45.695048940209965
82a78ffffffffff,364.5827914281202
82a787fffffffff,251.75715992192025
82a737fffffffff,339.52320310311376
82a727fffffffff,51118.089930641545
82a71ffffffffff,28.953437942043784
82a717fffffffff,41.088714394313044
82a70ffffffffff,1019.6701695407813
82a707fffffffff,464.6104626539569
82a6b7fffffffff,499.39594821902836
82a6a7fffffffff,1220.638792699072
82a637fffffffff,15.124086604561409
82a627fffffffff,30.58597412943053
82a617fffffffff,95.9315482995555
82a607fffffffff,142.8837505858817
